taskCode,taskName,description,estimatedHours,deadline,priority,dependencies,requiredSkills,kpiImpacts
TASK_238,MSRCPSP task 238,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 238,25,,MEDIUM,,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_239,MSRCPSP task 239,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 239,19,,MEDIUM,TASK_110,Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_240,MSRCPSP task 240,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 240,21,,MEDIUM,,Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_241,MSRCPSP task 241,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 241,25,,MEDIUM,TASK_120,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_242,MSRCPSP task 242,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 242,34,,MEDIUM,TASK_95,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_243,MSRCPSP task 243,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 243,29,,MEDIUM,"TASK_4,TASK_103",Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_244,MSRCPSP task 244,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 244,11,,MEDIUM,TASK_171,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_245,MSRCPSP task 245,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 245,24,,MEDIUM,,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_246,MSRCPSP task 246,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 246,37,,MEDIUM,TASK_220,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_247,MSRCPSP task 247,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 247,35,,MEDIUM,"TASK_235,TASK_19,TASK_56,TASK_98",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_248,MSRCPSP task 248,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 248,40,,MEDIUM,"TASK_214,TASK_185",Q3:4,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_249,MSRCPSP task 249,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 249,39,,MEDIUM,"TASK_44,TASK_109",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_250,MSRCPSP task 250,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 250,13,,MEDIUM,TASK_153,Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_251,MSRCPSP task 251,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 251,22,,MEDIUM,TASK_159,Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_252,MSRCPSP task 252,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 252,12,,MEDIUM,TASK_182,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_253,MSRCPSP task 253,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 253,12,,MEDIUM,TASK_73,Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_254,MSRCPSP task 254,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 254,35,,MEDIUM,TASK_89,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_255,MSRCPSP task 255,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 255,11,,MEDIUM,TASK_74,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_256,MSRCPSP task 256,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 256,12,,MEDIUM,"TASK_112,TASK_69,TASK_189",Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_257,MSRCPSP task 257,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 257,32,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_258,MSRCPSP task 258,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 258,31,,MEDIUM,TASK_43,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_259,MSRCPSP task 259,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 259,33,,MEDIUM,"TASK_176,TASK_40",Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_260,MSRCPSP task 260,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 260,18,,MEDIUM,TASK_45,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_261,MSRCPSP task 261,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 261,11,,MEDIUM,"TASK_15,TASK_143",Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_262,MSRCPSP task 262,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 262,19,,MEDIUM,,Q1:2,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_263,MSRCPSP task 263,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 263,14,,MEDIUM,TASK_148,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_264,MSRCPSP task 264,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 264,13,,MEDIUM,TASK_185,Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_265,MSRCPSP task 265,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 265,20,,MEDIUM,TASK_233,Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_266,MSRCPSP task 266,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 266,35,,MEDIUM,,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_267,MSRCPSP task 267,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 267,28,,MEDIUM,TASK_170,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_268,MSRCPSP task 268,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 268,34,,MEDIUM,"TASK_173,TASK_129",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_269,MSRCPSP task 269,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 269,10,,MEDIUM,TASK_99,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_270,MSRCPSP task 270,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 270,39,,MEDIUM,TASK_80,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_271,MSRCPSP task 271,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 271,29,,MEDIUM,"TASK_66,TASK_129",Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_272,MSRCPSP task 272,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 272,26,,MEDIUM,,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_273,MSRCPSP task 273,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 273,12,,MEDIUM,TASK_192,Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_274,MSRCPSP task 274,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 274,32,,MEDIUM,TASK_9,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_275,MSRCPSP task 275,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 275,11,,MEDIUM,"TASK_149,TASK_179",Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_276,MSRCPSP task 276,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 276,30,,MEDIUM,TASK_275,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_277,MSRCPSP task 277,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 277,31,,MEDIUM,,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_278,MSRCPSP task 278,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 278,28,,MEDIUM,,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_279,MSRCPSP task 279,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 279,40,,MEDIUM,"TASK_244,TASK_192",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_280,MSRCPSP task 280,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 280,13,,MEDIUM,,Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_281,MSRCPSP task 281,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 281,22,,MEDIUM,,Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_282,MSRCPSP task 282,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 282,33,,MEDIUM,TASK_198,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_283,MSRCPSP task 283,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 283,27,,MEDIUM,"TASK_172,TASK_211",Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_284,MSRCPSP task 284,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 284,40,,MEDIUM,,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_285,MSRCPSP task 285,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 285,40,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_286,MSRCPSP task 286,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 286,37,,MEDIUM,TASK_251,Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_287,MSRCPSP task 287,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 287,32,,MEDIUM,"TASK_34,TASK_6",Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_288,MSRCPSP task 288,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 288,37,,MEDIUM,,Q0:3,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_289,MSRCPSP task 289,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 289,40,,MEDIUM,"TASK_17,TASK_106",Q6:2,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_290,MSRCPSP task 290,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 290,14,,MEDIUM,,Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_291,MSRCPSP task 291,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 291,11,,MEDIUM,,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_292,MSRCPSP task 292,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 292,20,,MEDIUM,TASK_204,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_293,MSRCPSP task 293,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 293,34,,MEDIUM,,Q0:2,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_294,MSRCPSP task 294,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 294,28,,MEDIUM,"TASK_159,TASK_77",Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_295,MSRCPSP task 295,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 295,33,,MEDIUM,"TASK_161,TASK_219,TASK_203",Q8:3,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_296,MSRCPSP task 296,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 296,16,,MEDIUM,,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_297,MSRCPSP task 297,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 297,27,,MEDIUM,"TASK_284,TASK_256,TASK_7,TASK_289",Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_298,MSRCPSP task 298,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 298,21,,MEDIUM,"TASK_15,TASK_65",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_299,MSRCPSP task 299,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 299,18,,MEDIUM,"TASK_169,TASK_188,TASK_81,TASK_277",Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_300,MSRCPSP task 300,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 300,34,,MEDIUM,"TASK_122,TASK_68,TASK_293,TASK_104,TASK_142",Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_301,MSRCPSP task 301,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 301,35,,MEDIUM,"TASK_157,TASK_289",Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_302,MSRCPSP task 302,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 302,29,,MEDIUM,,Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_303,MSRCPSP task 303,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 303,20,,MEDIUM,"TASK_203,TASK_49",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_304,MSRCPSP task 304,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 304,25,,MEDIUM,"TASK_131,TASK_47",Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_305,MSRCPSP task 305,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 305,37,,MEDIUM,TASK_191,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_306,MSRCPSP task 306,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 306,36,,MEDIUM,TASK_49,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_307,MSRCPSP task 307,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 307,26,,MEDIUM,TASK_216,Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_308,MSRCPSP task 308,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 308,23,,MEDIUM,,Q4:3,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_309,MSRCPSP task 309,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 309,11,,MEDIUM,,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_310,MSRCPSP task 310,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 310,13,,MEDIUM,,Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_311,MSRCPSP task 311,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 311,17,,MEDIUM,"TASK_184,TASK_20,TASK_12",Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_312,MSRCPSP task 312,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 312,11,,MEDIUM,"TASK_256,TASK_19",Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_313,MSRCPSP task 313,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 313,22,,MEDIUM,"TASK_235,TASK_200",Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_314,MSRCPSP task 314,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 314,11,,MEDIUM,,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_315,MSRCPSP task 315,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 315,9,,MEDIUM,"TASK_283,TASK_76,TASK_2",Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_316,MSRCPSP task 316,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 316,12,,MEDIUM,"TASK_210,TASK_35",Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_317,MSRCPSP task 317,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 317,26,,MEDIUM,"TASK_148,TASK_299,TASK_266,TASK_313",Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_318,MSRCPSP task 318,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 318,39,,MEDIUM,"TASK_295,TASK_54,TASK_90",Q0:3,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_319,MSRCPSP task 319,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 319,23,,MEDIUM,TASK_270,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_320,MSRCPSP task 320,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 320,24,,MEDIUM,"TASK_87,TASK_72",Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_321,MSRCPSP task 321,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 321,16,,MEDIUM,,Q8:2,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_322,MSRCPSP task 322,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 322,40,,MEDIUM,,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_323,MSRCPSP task 323,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 323,19,,MEDIUM,,Q5:2,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_324,MSRCPSP task 324,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 324,39,,MEDIUM,"TASK_21,TASK_186",Q7:1,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_325,MSRCPSP task 325,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 325,20,,MEDIUM,TASK_49,Q3:2,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_326,MSRCPSP task 326,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 326,9,,MEDIUM,"TASK_14,TASK_4,TASK_174",Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_327,MSRCPSP task 327,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 327,24,,MEDIUM,TASK_3,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_328,MSRCPSP task 328,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 328,36,,MEDIUM,TASK_171,Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_329,MSRCPSP task 329,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 329,14,,MEDIUM,TASK_172,Q1:1,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_330,MSRCPSP task 330,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 330,22,,MEDIUM,,Q1:4,"PROJECT_COMPLETION:0.00200000,Q1_DELIVERY_COMPLETION:0.02000000"
TASK_331,MSRCPSP task 331,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 331,31,,MEDIUM,TASK_252,Q3:3,"PROJECT_COMPLETION:0.00200000,Q3_DELIVERY_COMPLETION:0.01449275"
TASK_332,MSRCPSP task 332,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 332,32,,MEDIUM,TASK_186,Q5:1,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_333,MSRCPSP task 333,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 333,34,,MEDIUM,TASK_285,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_334,MSRCPSP task 334,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 334,25,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_335,MSRCPSP task 335,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 335,11,,MEDIUM,"TASK_60,TASK_81,TASK_12,TASK_331",Q2:3,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_336,MSRCPSP task 336,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 336,20,,MEDIUM,,Q7:2,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_337,MSRCPSP task 337,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 337,16,,MEDIUM,"TASK_35,TASK_95,TASK_17",Q7:3,"PROJECT_COMPLETION:0.00200000,Q7_DELIVERY_COMPLETION:0.01923077"
TASK_338,MSRCPSP task 338,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 338,12,,MEDIUM,TASK_330,Q2:4,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_339,MSRCPSP task 339,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 339,12,,MEDIUM,"TASK_82,TASK_32,TASK_26",Q4:1,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_340,MSRCPSP task 340,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 340,19,,MEDIUM,TASK_134,Q9:2,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
TASK_341,MSRCPSP task 341,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 341,27,,MEDIUM,"TASK_20,TASK_241",Q5:3,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_342,MSRCPSP task 342,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 342,20,,MEDIUM,TASK_298,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_343,MSRCPSP task 343,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 343,25,,MEDIUM,TASK_115,Q2:2,"PROJECT_COMPLETION:0.00200000,Q2_DELIVERY_COMPLETION:0.02702703"
TASK_344,MSRCPSP task 344,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 344,17,,MEDIUM,,Q8:4,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_345,MSRCPSP task 345,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 345,21,,MEDIUM,TASK_299,Q4:4,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_346,MSRCPSP task 346,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 346,34,,MEDIUM,TASK_150,Q6:3,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_347,MSRCPSP task 347,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 347,27,,MEDIUM,TASK_57,Q0:1,"PROJECT_COMPLETION:0.00200000,Q0_DELIVERY_COMPLETION:0.03571429"
TASK_348,MSRCPSP task 348,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 348,31,,MEDIUM,,Q4:2,"PROJECT_COMPLETION:0.00200000,Q4_DELIVERY_COMPLETION:0.01562500"
TASK_349,MSRCPSP task 349,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 349,37,,MEDIUM,"TASK_282,TASK_246",Q8:1,"PROJECT_COMPLETION:0.00200000,Q8_DELIVERY_COMPLETION:0.01492537"
TASK_350,MSRCPSP task 350,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 350,19,,MEDIUM,,Q6:1,"PROJECT_COMPLETION:0.00200000,Q6_DELIVERY_COMPLETION:0.02631579"
TASK_351,MSRCPSP task 351,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 351,30,,MEDIUM,TASK_43,Q5:4,"PROJECT_COMPLETION:0.00200000,Q5_DELIVERY_COMPLETION:0.01562500"
TASK_352,MSRCPSP task 352,Source rawdata/MSRCPSP/GenBig/500_20_512_10_A.def task 352,38,,MEDIUM,"TASK_63,TASK_262",Q9:1,"PROJECT_COMPLETION:0.00200000,Q9_DELIVERY_COMPLETION:0.03225806"
